tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
tt0422774,movie,Are We Done Yet?,Are We Done Yet?,0,2007,\N,92,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28000000.0,14262724.0
tt0422861,movie,The Oh in Ohio,The Oh in Ohio,0,2006,\N,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5000000.0,61043.0
tt0423169,movie,Sherrybaby,Sherrybaby,0,2006,\N,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,34774.0
tt0423977,movie,Charlie Bartlett,Charlie Bartlett,0,2007,\N,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000.0,1836256.0
tt0424136,movie,Hard Candy,Hard Candy,0,2005,\N,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,950000.0,58049.0
tt0424908,movie,Copying Beethoven,Copying Beethoven,0,2006,\N,104,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11000000.0,70460.0
tt0425061,movie,Get Smart,Get Smart,0,2008,\N,110,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,38683480.0
tt0425430,movie,The Messengers,The Messengers,0,2007,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,16000000.0,14713321.0
tt0425598,movie,Dave Chappelle's Block Party,Dave Chappelle's Block Party,0,2005,\N,103,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3000000.0,6214723.0
tt0425600,movie,"Sorry, Haters","Sorry, Haters",0,2005,\N,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,200000.0,2207.0
tt0427276,movie,The Future of Food,The Future of Food,0,2004,\N,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000.0,8721.0
tt0427944,movie,Thank You for Smoking,Thank You for Smoking,0,2005,\N,92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000.0,262923.0
tt0427969,movie,Hollywoodland,Hollywoodland,0,2006,\N,126,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28000000.0,5926177.0
tt0441796,movie,Stay Alive,Stay Alive,0,2006,\N,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9000000.0,10726406.0
tt0443295,movie,"Yours, Mine & Ours","Yours, Mine & Ours",0,2005,\N,88,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45000000.0,17461108.0
tt0446012,movie,One More Round,One More Round,0,2005,\N,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,350000.0,4984.0
tt0448157,movie,Hancock,Hancock,0,2008,\N,92,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,62603879.0
tt0451021,movie,The Comedians of Comedy,The Comedians of Comedy,0,2005,\N,103,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0,354.0
tt0460975,movie,Unidentified,Unidentified,0,2006,\N,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,600000.0,15915.0
tt0477051,movie,Norbit,Norbit,0,2007,\N,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000000.0,34195434.0
tt0477302,movie,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,0,2011,\N,129,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40000000.0,110775.0
tt0482599,movie,Shutter,Shutter,0,2008,\N,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8000000.0,10447559.0
tt0482606,movie,The Strangers,The Strangers,0,2008,\N,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10000000.0,20997985.0
tt0494203,movie,Angels in the Dust,Angels in the Dust,0,2007,\N,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000.0,5043.0
tt0494238,movie,Inkheart,Inkheart,0,2008,\N,106,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,60000000.0,7601379.0
tt0499537,movie,Offside,Offside,0,2006,\N,93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2500.0,18003.0
tt0499554,movie,Reno 911!: Miami,Reno 911!: Miami,0,2007,\N,84,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,10273477.0
