tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
tt0219952,movie,Lucky Numbers,Lucky Numbers,0,2000,\N,105,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63000000.0,4536625.0
tt0221218,movie,The Glass House,The Glass House,0,2001,\N,106,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30000000.0,5738448.0
tt0225071,movie,Angel Eyes,Angel Eyes,0,2001,\N,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,53000000.0,9225575.0
tt0230011,movie,Atlantis: The Lost Empire,Atlantis: The Lost Empire,0,2001,\N,95,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000000.0,329011.0
tt0239949,movie,Say It Isn't So,Say It Isn't So,0,2001,\N,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000.0,2861903.0
tt0240515,movie,Freddy Got Fingered,Freddy Got Fingered,0,2001,\N,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000.0,7098459.0
tt0358082,movie,Robots,Robots,0,2005,\N,91,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000.0,36045301.0
tt0358135,movie,Shall We Dance,Shall We Dance,0,2004,\N,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50000000.0,11783467.0
tt0358273,movie,Walk the Line,Walk the Line,0,2005,\N,136,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28000000.0,22347341.0
tt0358294,movie,Into the Sun,Into the Sun,0,2005,\N,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15000000.0,164762.0
tt0358349,movie,Agent Cody Banks 2: Destination London,Agent Cody Banks 2: Destination London,0,2004,\N,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000.0,8014005.0
tt0359013,movie,Blade: Trinity,Blade: Trinity,0,2004,\N,113,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65000000.0,16061271.0
tt0359423,movie,A Home at the End of the World,A Home at the End of the World,0,2004,\N,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6500000.0,64728.0
tt0359517,movie,Johnson Family Vacation,Johnson Family Vacation,0,2004,\N,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0,9375307.0
tt0359950,movie,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,0,2013,\N,114,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000.0,13000000.0
tt0360009,movie,Spartan,Spartan,0,2004,\N,106,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19250000.0,2011435.0
tt0360016,movie,Standing Still,Standing Still,0,2005,\N,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1700000.0,12762.0
tt0360139,movie,Chasing Liberty,Chasing Liberty,0,2004,\N,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23000000.0,6081483.0
tt0360201,movie,Wimbledon,Wimbledon,0,2004,\N,98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31000000.0,7118985.0
tt0360323,movie,10th & Wolf,10th & Wolf,0,2006,\N,107,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8000000.0,20774.0
tt0360486,movie,Constantine,Constantine,0,2005,\N,121,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,100000000.0,29769098.0
tt0360717,movie,King Kong,King Kong,0,2005,\N,187,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207000000.0,50130145.0
tt0360916,movie,The Real Cancun,The Real Cancun,0,2003,\N,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,2108796.0
tt0361089,movie,Valiant,Valiant,0,2005,\N,76,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,5914722.0
tt0361309,movie,We Don't Live Here Anymore,We Don't Live Here Anymore,0,2004,\N,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3000000.0,101295.0
tt0361322,movie,Assisted Living,Assisted Living,0,2003,\N,78,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0,14146.0
tt0361411,movie,Bride & Prejudice,Bride & Prejudice,0,2004,\N,122,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7000000.0,385848.0
tt0361467,movie,Confessions of a Teenage Drama Queen,Confessions of a Teenage Drama Queen,0,2004,\N,89,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15000000.0,9350572.0
tt0361596,movie,Fahrenheit 9/11,Fahrenheit 9/11,0,2004,\N,122,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6000000.0,23920637.0
tt0361696,movie,Raise Your Voice,Raise Your Voice,0,2004,\N,103,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,15000000.0,4022693.0
tt0361715,movie,Duma,Duma,0,2005,\N,100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0,105422.0
tt0361748,movie,Inglourious Basterds,Inglourious Basterds,0,2009,\N,153,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,75000000.0,38054676.0
tt0361862,movie,The Machinist,The Machinist,0,2004,\N,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5000000.0,64661.0
tt0361925,movie,Welcome to Mooseport,Welcome to Mooseport,0,2004,\N,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26000000.0,6775132.0
tt0362165,movie,Son of the Mask,Son of the Mask,0,2005,\N,94,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,84000000.0,7511675.0
tt0362227,movie,The Terminal,The Terminal,0,2004,\N,128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,60000000.0,19053199.0
tt0362269,movie,Kinsey,Kinsey,0,2004,\N,118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11000000.0,169038.0
tt0362270,movie,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,0,2004,\N,119,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,113085.0
tt0362478,movie,The Box,The Box,0,2009,\N,115,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,16000000.0,7571417.0
tt0363504,movie,Bigger Than the Sky,Bigger Than the Sky,0,2005,\N,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,750000.0,14697.0
tt0363771,movie,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,2005,\N,143,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,180000000.0,65556312.0
tt0363988,movie,Secret Window,Secret Window,0,2004,\N,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40000000.0,18237568.0
tt0364385,movie,Ju-on: The Grudge,Ju-on,0,2002,\N,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3500000.0,17032.0
tt0364751,movie,Without a Paddle,Without a Paddle,0,2004,\N,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19000000.0,13528946.0
tt0365514,movie,Moon Child,Moon Child,0,2003,\N,120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3000000.0,166016.0
tt0365737,movie,Syriana,Syriana,0,2005,\N,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,50000000.0,11737143.0
tt0365847,movie,The Myth,San wa,0,2005,\N,122,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,801793.0
tt0365885,movie,The Upside of Anger,The Upside of Anger,0,2005,\N,118,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000.0,211559.0
tt0365907,movie,A Walk Among the Tombstones,A Walk Among the Tombstones,0,2014,\N,114,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,28000000.0,12758780.0
tt0365929,movie,Whiteout,Whiteout,0,2009,\N,101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35000000.0,4915104.0
tt0365957,movie,You Got Served,You Got Served,0,2004,\N,95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8000000.0,16123105.0
tt0366174,movie,Anacondas: The Hunt for the Blood Orchid,Anacondas: The Hunt for the Blood Orchid,0,2004,\N,97,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25000000.0,12812287.0
tt0366444,movie,Fighting Tommy Riley,Fighting Tommy Riley,0,2004,\N,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,200000.0,5199.0
tt0366548,movie,Happy Feet,Happy Feet,0,2006,\N,108,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,41533432.0
tt0366627,movie,The Jacket,The Jacket,0,2005,\N,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,29000000.0,2723682.0
tt0366780,movie,Mirrormask,Mirrormask,0,2005,\N,101,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000000.0,126449.0
tt0367027,movie,Shortbus,Shortbus,0,2006,\N,101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2000000.0,107907.0
tt0367085,movie,Soul Plane,Soul Plane,0,2004,\N,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000.0,7008711.0
tt0367089,movie,The Squid and the Whale,The Squid and the Whale,0,2005,\N,81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.0,279938.0
tt0367188,movie,Modigliani,Modigliani,0,2004,\N,128,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0,1971.0
tt0367478,movie,Wake of Death,Wake of Death,0,2004,\N,91,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000.0,1674.0
tt0367479,movie,After the Sunset,After the Sunset,0,2004,\N,97,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58000000.0,11100392.0
tt0367594,movie,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,0,2005,\N,115,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,56178450.0
tt0367631,movie,D.E.B.S.,D.E.B.S.,0,2004,\N,91,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3500000.0,56448.0
tt0367882,movie,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,\N,122,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185000000.0,126917373.0
tt0367959,movie,Hannibal Rising,Hannibal Rising,0,2007,\N,121,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,50000000.0,13051650.0
tt0368008,movie,The Manchurian Candidate,The Manchurian Candidate,0,2004,\N,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,80000000.0,20018620.0
tt0368089,movie,November,November,0,2004,\N,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,150000.0,21813.0
tt0368411,movie,Virgin,Virgin,0,2003,\N,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,5310.0
tt0368578,movie,Are We There Yet?,Are We There Yet?,0,2005,\N,95,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32000000.0,18575214.0
tt0368668,movie,Lucky Luke and the Daltons,Les Dalton,0,2004,\N,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27000000.0,4218504.0
tt0368709,movie,Elizabethtown,Elizabethtown,0,2005,\N,123,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,57000000.0,10618711.0
tt0368794,movie,I'm Not There.,I'm Not There.,0,2007,\N,135,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20000000.0,730819.0
tt0368891,movie,National Treasure,National Treasure,0,2004,\N,131,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,35142554.0
tt0368913,movie,Osama,Osama,0,2003,\N,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46000.0,51969.0
tt0368933,movie,The Princess Diaries 2: Royal Engagement,The Princess Diaries 2: Royal Engagement,0,2004,\N,113,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,22956453.0
tt0368975,movie,Sleepover,Sleepover,0,2004,\N,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000000.0,4171226.0
tt0369226,movie,Alone in the Dark,Alone in the Dark,0,2005,\N,96,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20000000.0,2834421.0
tt0369294,movie,Killer Diller,Killer Diller,0,2004,\N,95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2000000.0,17346.0
tt0369339,movie,Collateral,Collateral,0,2004,\N,115,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,65000000.0,24701458.0
tt0369436,movie,Four Christmases,Four Christmases,0,2008,\N,88,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80000000.0,31069826.0
tt0369441,movie,Fun with Dick and Jane,Fun with Dick and Jane,0,2005,\N,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,21530160.0
tt0369610,movie,Jurassic World,Jurassic World,0,2015,\N,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150000000.0,208806270.0
tt0369735,movie,Monster-in-Law,Monster-in-Law,0,2005,\N,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000000.0,23105133.0
tt0369994,movie,Strangers with Candy,Strangers with Candy,0,2005,\N,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000.0,43141.0
tt0370032,movie,Ultraviolet,Ultraviolet,0,2006,\N,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,30000000.0,9064880.0
tt0370263,movie,AVP: Alien vs. Predator,AVP: Alien vs. Predator,0,2004,\N,101,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60000000.0,38291056.0
tt0371246,movie,Spanglish,Spanglish,0,2004,\N,131,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,80000000.0,8817853.0
tt0371606,movie,Chicken Little,Chicken Little,0,2005,\N,81,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,40049778.0
tt0371724,movie,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,0,2005,\N,109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50000000.0,21103203.0
tt0371739,movie,The Zodiac,The Zodiac,0,2005,\N,92,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000.0,20578.0
tt0371746,movie,Iron Man,Iron Man,0,2008,\N,126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,140000000.0,98618668.0
tt0372334,movie,House of D,House of D,0,2004,\N,97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.0,36371.0
tt0372532,movie,The Wedding Date,The Wedding Date,0,2005,\N,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15000000.0,11129580.0
tt0373024,movie,Imaginary Heroes,Imaginary Heroes,0,2004,\N,111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.0,43807.0
tt0373051,movie,Journey to the Center of the Earth,Journey to the Center of the Earth,0,2008,\N,93,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0,21018141.0
tt0373283,movie,Saints and Soldiers,Saints and Soldiers,0,2003,\N,90,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,780000.0,129056.0
tt0373889,movie,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,0,2007,\N,138,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,150000000.0,77108414.0
tt0373908,movie,The Honeymooners,The Honeymooners,0,2005,\N,90,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27000000.0,5538835.0
tt0375063,movie,Sideways,Sideways,0,2004,\N,126,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000.0,207042.0
tt0376890,movie,Silver City,Silver City,0,2004,\N,128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5000000.0,337484.0
tt0377057,movie,Elvis Has Left the Building,Elvis Has Left the Building,0,2004,\N,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500000.0,33611.0
tt0378109,movie,Into the Blue,Into the Blue,0,2005,\N,110,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,7057854.0
tt0387596,movie,Silmido,Silmido,0,2003,\N,135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,296190.0
tt0390022,movie,Friday Night Lights,Friday Night Lights,0,2004,\N,118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30000000.0,20269025.0
tt0391483,movie,Take Out,Take Out,0,2004,\N,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0,10505.0
tt0392465,movie,Mozart and the Whale,Mozart and the Whale,0,2005,\N,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000.0,19610.0
tt0396555,movie,Meet the Robinsons,Meet the Robinsons,0,2007,\N,95,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,25123781.0
tt0398017,movie,Derailed,Derailed,0,2005,\N,108,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22000000.0,12211986.0
tt0398808,movie,Bridge to Terabithia,Bridge to Terabithia,0,2007,\N,96,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17000000.0,28536717.0
tt0399327,movie,The Man,The Man,0,2005,\N,83,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000.0,4065014.0
tt0400497,movie,Herbie Fully Loaded,Herbie Fully Loaded,0,2005,\N,101,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,12709221.0
tt0400525,movie,The Ice Harvest,The Ice Harvest,0,2005,\N,92,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000.0,3740799.0
tt0400717,movie,Open Season,Open Season,0,2006,\N,86,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000000.0,23624548.0
tt0401385,movie,Say Uncle,Say Uncle,0,2005,\N,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,650000.0,2485.0
