tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
tt0813537,movie,Military Intelligence and You!,Military Intelligence and You!,0,2006,\N,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.0,2541.0
tt0813541,movie,Piter FM,Piter FM,0,2006,\N,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1100000.0,2667976.0
tt0815178,movie,The Life Before Her Eyes,The Life Before Her Eyes,0,2007,\N,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8000000.0,20220.0
tt0815182,movie,Irene in Time,Irene in Time,0,2009,\N,95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2000000.0,9332.0
tt0815236,movie,She's Out of My League,She's Out of My League,0,2010,\N,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20000000.0,9775278.0
tt0815241,movie,Religulous,Religulous,0,2008,\N,101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2500000.0,3409643.0
tt0815244,movie,Sydney White,Sydney White,0,2007,\N,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16500000.0,5196380.0
tt0816442,movie,The Book Thief,The Book Thief,0,2013,\N,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19000000.0,4864861.0
tt0816462,movie,Conan the Barbarian,Conan the Barbarian,0,2011,\N,113,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90000000.0,10021215.0
tt0816692,movie,Interstellar,Interstellar,0,2014,\N,169,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,165000000.0,47510360.0
tt0816711,movie,World War Z,World War Z,0,2013,\N,116,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190000000.0,66411834.0
tt0817177,movie,Flipped,Flipped,0,2010,\N,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000.0,224233.0
tt0817228,movie,The Tattooist,The Tattooist,0,2007,\N,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3000000.0,141146.0
tt0817230,movie,Valentine's Day,Valentine's Day,0,2010,\N,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52000000.0,63135312.0
tt0817538,movie,Drillbit Taylor,Drillbit Taylor,0,2008,\N,110,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,10309986.0
tt0817544,movie,Never Forever,Never Forever,0,2007,\N,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3500000.0,1432.0
tt0817545,movie,The Power of Few,The Power of Few,0,2013,\N,96,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.0,9350.0
tt0818165,movie,The Alphabet Killer,The Alphabet Killer,0,2008,\N,98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2000000.0,11000.0
tt0818170,movie,The Little Traitor,The Little Traitor,0,2007,\N,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000.0,3227.0
tt0819354,movie,10 Questions for the Dalai Lama,10 Questions for the Dalai Lama,0,2006,\N,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.0,3234.0
tt0821462,movie,A Bloody Aria,Guta-yubalja-deul,0,2006,\N,115,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2000000.0,249.0
tt0822388,movie,Home,Home,0,2008,\N,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0,3922.0
tt0822832,movie,Marley & Me,Marley & Me,0,2008,\N,115,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,36367586.0
tt0822847,movie,Priest,Priest,0,2011,\N,87,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,60000000.0,14953664.0
tt0822854,movie,Shooter,Shooter,0,2007,\N,124,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61000000.0,14523571.0
tt0824747,movie,Changeling,Changeling,0,2008,\N,141,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000.0,9351560.0
tt0825346,movie,And Then Came Love,And Then Came Love,0,2007,\N,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,989000.0,4719.0
tt0826756,movie,Watercolors,Watercolors,0,2008,\N,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1200000.0,3207.0
tt0829098,movie,When Did You Last See Your Father?,And When Did You Last See Your Father?,0,2007,\N,92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,39210.0
tt0829459,movie,A Mighty Heart,A Mighty Heart,0,2007,\N,108,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16000000.0,3948863.0
tt0829482,movie,Superbad,Superbad,0,2007,\N,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,33052411.0
tt0830535,movie,Disfigured,Disfigured,0,2008,\N,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,586.0
tt0831884,movie,Reservation Road,Reservation Road,0,2007,\N,102,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11000000.0,36269.0
tt0831887,movie,The Spirit,The Spirit,0,2008,\N,103,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60000000.0,6463278.0
tt0835034,movie,A Four Letter Word,A Four Letter Word,0,2007,\N,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,125000.0,12101.0
tt0837562,movie,Hotel Transylvania,Hotel Transylvania,0,2012,\N,91,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85000000.0,42522194.0
tt0837796,movie,House,House,0,2008,\N,88,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2500000.0,329836.0
tt0839742,movie,Bhopal: A Prayer for Rain,Bhopal: A Prayer for Rain,0,2014,\N,96,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6000000.0,5948.0
tt0841046,movie,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story,0,2007,\N,96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35000000.0,6257174.0
tt0870111,movie,Frost/Nixon,Frost/Nixon,0,2008,\N,122,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,180708.0
tt0871438,movie,Ocean of Pearls,Ocean of Pearls,0,2008,\N,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,750000.0,7523.0
tt0875034,movie,Nine,Nine,0,2009,\N,118,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,80000000.0,257232.0
tt0887745,movie,How About You...,How About You...,0,2007,\N,87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000.0,6022.0
tt0902290,movie,I Sell the Dead,I Sell the Dead,0,2008,\N,85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,750000.0,3529.0
tt0903657,movie,Love & Mercy,Love & Mercy,0,2014,\N,121,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000.0,2122177.0
tt0905361,movie,Protagonist,Protagonist,0,2007,\N,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000.0,4495.0
tt0905372,movie,The Thing,The Thing,0,2011,\N,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,38000000.0,8493665.0
tt0906108,movie,Why Did I Get Married?,Why Did I Get Married?,0,2007,\N,113,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,21353759.0
tt0926129,movie,Prom Night,Prom Night,0,2008,\N,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20000000.0,20804941.0
tt0928406,movie,The Wonder of It All,The Wonder of It All,0,2007,\N,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000.0,18988.0
tt0937375,movie,This Christmas,This Christmas,0,2007,\N,117,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13000000.0,17958183.0
