tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
tt1462041,movie,Dream House,Dream House,0,2011,\N,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,55000000.0,8129355.0
tt1462054,movie,Letters to God,Letters to God,0,2010,\N,110,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3500000.0,1101204.0
tt1462769,movie,The Odd Life of Timothy Green,The Odd Life of Timothy Green,0,2012,\N,105,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,10822903.0
tt1462900,movie,The Grandmaster,Yi dai zong shi,0,2013,\N,130,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38600000.0,132617.0
tt1464191,movie,Decoding Annie Parker,Decoding Annie Parker,0,2013,\N,91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,16781.0
tt1464580,movie,Stake Land,Stake Land,0,2010,\N,98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,650000.0,7258.0
tt1487931,movie,Khumba,Khumba,0,2013,\N,85,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,1029.0
tt1528100,movie,Exodus: Gods and Kings,Exodus: Gods and Kings,0,2014,\N,150,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140000000.0,24115934.0
tt1555064,movie,Country Strong,Country Strong,0,2010,\N,117,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15000000.0,30000.0
tt1560747,movie,The Master,The Master,0,2012,\N,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32000000.0,736311.0
tt1560957,movie,I Want Your Money,I Want Your Money,0,2010,\N,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.0,249428.0
tt1560985,movie,The Devil Inside,The Devil Inside,0,2012,\N,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,750000.0,33732515.0
tt1560987,movie,The Trouble with Terkel,The Trouble with Terkel,0,2010,\N,87,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,3972.0
tt1562847,movie,Amigo,Amigo,0,2010,\N,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1700000.0,37324.0
tt1562871,movie,Ra.One,Ra.One,0,2011,\N,156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24000000.0,1654023.0
tt1562904,movie,To Die Is Hard,To Die Is Hard,0,2010,\N,87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,595.0
tt1563738,movie,One Day,One Day,0,2011,\N,107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15000000.0,5079566.0
tt1564349,movie,Dolphin Tale,Dolphin Tale,0,2011,\N,113,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37000000.0,19152401.0
tt1564367,movie,Just Go with It,Just Go with It,0,2011,\N,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80000000.0,30514732.0
tt1564585,movie,Skyline,Skyline,0,2010,\N,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10000000.0,11692415.0
tt1564870,movie,Not Today,Not Today,0,2013,\N,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000.0,96347.0
tt1566501,movie,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,0,2012,\N,145,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,12000000.0,1885608.0
tt1567609,movie,Get the Gringo,Get the Gringo,0,2012,\N,96,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,329876.0
tt1572763,movie,16 Heads and Counting,16 Heads and Counting,0,2008,\N,98,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10000.0,5000.0
tt1588173,movie,Warm Bodies,Warm Bodies,0,2013,\N,98,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35000000.0,20353967.0
tt1594562,movie,The Innkeepers,The Innkeepers,0,2011,\N,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,750000.0,29557.0
tt1594972,movie,Norm of the North,Norm of the North,0,2016,\N,90,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000.0,6675000.0
tt1596343,movie,Fast Five,Fast Five,0,2011,\N,131,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125000000.0,86198765.0
tt1596350,movie,This Means War,This Means War,0,2012,\N,103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65000000.0,17405930.0
tt1596365,movie,The Woman in Black,The Woman in Black,0,2012,\N,95,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,17000000.0,20874072.0
tt1596753,movie,Salinger,Salinger,0,2013,\N,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,86956.0
tt1600195,movie,Abduction,Abduction,0,2011,\N,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35000000.0,10925253.0
tt1602472,movie,2 Days in New York,2 Days in New York,0,2012,\N,96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8000000.0,23942.0
tt1602620,movie,Amour,Amour,0,2012,\N,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8900000.0,68266.0
tt1603386,movie,Bowl of Dreams,Bowl of Dreams,0,2011,\N,120,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110000.0,20000.0
tt1605783,movie,Midnight in Paris,Midnight in Paris,0,2011,\N,94,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17000000.0,599003.0
tt1605791,movie,Beyond the Farthest Star,Beyond the Farthest Star,0,2015,\N,119,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,500000.0,19242.0
tt1606389,movie,The Vow,The Vow,0,2012,\N,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000.0,41202458.0
tt1640484,movie,Jumping the Broom,Jumping the Broom,0,2011,\N,112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6600000.0,15215487.0
tt1641841,movie,Skin Trade,Skin Trade,0,2014,\N,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9000000.0,162.0
tt1647668,movie,Million Dollar Arm,Million Dollar Arm,0,2014,\N,124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25000000.0,10511000.0
tt1647692,movie,Yaroslav. Tysyachu let nazad,Yaroslav. Tysyachu let nazad,0,2010,\N,100,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,1700000.0
tt1648190,movie,The Dark Tower,The Dark Tower,0,2017,\N,95,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60000000.0,19153698.0
tt1649419,movie,The Impossible,Lo imposible,0,2012,\N,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,45000000.0,143818.0
