tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
tt0417220,movie,Unbeatable Harold,Unbeatable Harold,0,2006,\N,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3000000.0,16400.0
tt0417225,movie,Idlewild,Idlewild,0,2006,\N,121,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,15000000.0,5745780.0
tt0417385,movie,12 and Holding,12 and Holding,0,2005,\N,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.0,11456.0
tt0417433,movie,Annapolis,Annapolis,0,2006,\N,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,26000000.0,7681171.0
tt0417658,movie,Factotum,Factotum,0,2005,\N,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1000000.0,59212.0
tt0417741,movie,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,0,2009,\N,153,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,250000000.0,77835727.0
tt0418038,movie,Outfoxed: Rupert Murdoch's War on Journalism,Outfoxed: Rupert Murdoch's War on Journalism,0,2004,\N,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,78054.0
tt0418753,movie,Inside Deep Throat,Inside Deep Throat,0,2005,\N,89,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2000000.0,88709.0
tt0418819,movie,Land of the Dead,Land of the Dead,0,2005,\N,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15000000.0,10221705.0
tt0419294,movie,The Three Burials of Melquiades Estrada,The Three Burials of Melquiades Estrada,0,2005,\N,121,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,205994.0
tt0419663,movie,Cruel World,Cruel World,0,2005,\N,88,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2000000.0,11160.0
tt0419815,movie,Holly,Holly,0,2006,\N,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,12442.0
tt0419946,movie,The Marine,The Marine,0,2006,\N,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20000000.0,7138774.0
tt0420015,movie,Nine Lives,Nine Lives,0,2005,\N,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0,28387.0
tt0420087,movie,A Prairie Home Companion,A Prairie Home Companion,0,2006,\N,105,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000.0,4566293.0
tt0420134,movie,Rock the Paint,Rock the Paint,0,2005,\N,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,4700.0
tt0420238,movie,The Tale of Despereaux,The Tale of Despereaux,0,2008,\N,93,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,10103675.0
tt0420550,movie,Christmas at Maxwell's,Christmas at Maxwell's,0,2006,\N,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.0,8375.0
tt0420723,movie,Short Cut to Nirvana: Kumbh Mela,Short Cut to Nirvana: Kumbh Mela,0,2004,\N,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,3263.0
tt0421054,movie,Domino,Domino,0,2005,\N,127,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,4670120.0
tt0437863,movie,The Benchwarmers,The Benchwarmers,0,2006,\N,80,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33000000.0,19656429.0
tt0438097,movie,Ice Age: The Meltdown,Ice Age: The Meltdown,0,2006,\N,91,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,68033544.0
tt0468569,movie,The Dark Knight,The Dark Knight,0,2008,\N,152,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185000000.0,158411483.0
tt0470752,movie,Ex Machina,Ex Machina,0,2014,\N,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15000000.0,5349500.0
tt0477071,movie,Premonition,Premonition,0,2007,\N,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20000000.0,17558689.0
tt0478126,movie,Cthulhu,Cthulhu,0,2007,\N,100,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,750000.0,1438.0
tt0478262,movie,Return with Honor: A Missionary Homecoming,The Return,0,2006,\N,105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,300000.0,8680.0
tt0478304,movie,The Tree of Life,The Tree of Life,0,2011,\N,139,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,32000000.0,493788.0
tt0479042,movie,G.I. Jesus,G.I. Jesus,0,2006,\N,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2000000.0,542.0
tt0480242,movie,Dan in Real Life,Dan in Real Life,0,2007,\N,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000.0,11809445.0
tt0486655,movie,Stardust,Stardust,0,2007,\N,127,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,70000000.0,9169779.0
tt0499537,movie,Offside,Offside,0,2006,\N,93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2500.0,18003.0
tt0499556,movie,War,War,0,2007,\N,103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000.0,9820089.0
tt0763831,movie,A Thousand Words,A Thousand Words,0,2012,\N,91,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,6176280.0
tt0865556,movie,The Forbidden Kingdom,The Forbidden Kingdom,0,2008,\N,104,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55000000.0,21401121.0
tt0962711,movie,The Objective,The Objective,0,2008,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4000000.0,95.0
tt0963966,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2010,\N,109,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150000000.0,17619622.0
tt0976025,movie,Certifiably Jonathan,Certifiably Jonathan,0,2007,\N,85,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000.0,7826.0
tt1001508,movie,He's Just Not That Into You,He's Just Not That Into You,0,2009,\N,129,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,27785487.0
tt1001526,movie,Megamind,Megamind,0,2010,\N,95,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000000.0,46016833.0
tt1007029,movie,The Iron Lady,The Iron Lady,0,2011,\N,105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0,220409.0
tt1013860,movie,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,0,2010,\N,107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,754779.0
tt1034324,movie,The Mighty Macs,The Mighty Macs,0,2009,\N,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7000000.0,963221.0
tt1035731,movie,Dare Not Walk Alone,Dare Not Walk Alone,0,2006,\N,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000.0,9259.0
tt1037163,movie,The Time that Remains,The Time that Remains,0,2009,\N,109,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6500000.0,6453.0
tt1037705,movie,The Book of Eli,The Book of Eli,0,2010,\N,118,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,38437553.0
tt1038043,movie,Mammoth,Mammoth,0,2009,\N,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10000000.0,4531.0
tt1038686,movie,Legion,Legion,0,2010,\N,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26000000.0,17501625.0
tt1038919,movie,The Bounty Hunter,The Bounty Hunter,0,2010,\N,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,20686423.0
tt1038971,movie,How to Be a Serial Killer,How to Be a Serial Killer,0,2008,\N,91,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000000.0,899.0
tt1041753,movie,Harold,Harold,0,2008,\N,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000.0,10578.0
tt1041804,movie,The Nutcracker in 3D,The Nutcracker in 3D,0,2010,\N,110,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,90000000.0,65894.0
tt1041829,movie,The Proposal,The Proposal,0,2009,\N,108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,33627598.0
tt1043726,movie,The Legend of Hercules,The Legend of Hercules,0,2014,\N,99,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70000000.0,8600000.0
tt1045655,movie,The Haunting of Molly Hartley,The Haunting of Molly Hartley,0,2008,\N,82,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5000000.0,5423315.0
tt1045658,movie,Silver Linings Playbook,Silver Linings Playbook,0,2012,\N,122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21000000.0,443003.0
tt1045772,movie,I Love You Phillip Morris,I Love You Phillip Morris,0,2009,\N,98,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0,112520.0
tt1045778,movie,Year One,Year One,0,2009,\N,97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,19610304.0
tt1046163,movie,My Best Friend's Girl,My Best Friend's Girl,0,2008,\N,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,8265357.0
tt1046173,movie,G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,0,2009,\N,118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175000000.0,54713046.0
tt1046997,movie,Miracle at St. Anna,Miracle at St. Anna,0,2008,\N,160,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0,3477996.0
tt1049405,movie,The Other End of the Line,The Other End of the Line,0,2008,\N,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000.0,59078.0
tt1049413,movie,Up,Up,0,2009,\N,96,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000000.0,68108790.0
tt1051904,movie,Goosebumps,Goosebumps,0,2015,\N,103,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58000000.0,23618556.0
tt1053424,movie,Repo Men,Repo Men,0,2010,\N,111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32000000.0,6126170.0
tt1053810,movie,The Big Year,The Big Year,0,2011,\N,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41000000.0,3251884.0
tt1054112,movie,Imago mortis,Imago mortis,0,2009,\N,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3700000.0,606975.0
tt1054588,movie,Flash of Genius,Flash of Genius,0,2008,\N,119,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.0,2251075.0
tt1054606,movie,The Imaginarium of Doctor Parnassus,The Imaginarium of Doctor Parnassus,0,2009,\N,123,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40000000.0,1762637.0
tt1055292,movie,Life as We Know It,Life as We Know It,0,2010,\N,114,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38000000.0,14506464.0
tt1055369,movie,Transformers: Revenge of the Fallen,Transformers: Revenge of the Fallen,0,2009,\N,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000000.0,108966307.0
tt1057500,movie,Invictus,Invictus,0,2009,\N,134,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,60000000.0,8611147.0
